user_id,full_name,department,role,supervisor,avg_logon_hour,avg_logoff_hour,typical_work_days,avg_file_accesses_per_day,avg_http_requests_per_day,avg_email_count_per_day,usb_usage_frequency,baseline_start,baseline_end,total_alerts,high_risk_alerts,current_risk_level
NBH0256,Nicolas Brandon Hendrix,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
KVT0028,Kessie Vielka Trevino,5 - Medical,Nurse,Alec Mannix Mcneil,7,18,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
KBL0260,Kermit Beau Leach,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.45,0.0,2025-12-02,2025-12-31,0,0,LOW
AMV0036,Aquila Mark Vega,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.55,0.0,2025-12-02,2025-12-31,0,0,LOW
BBG0325,Blair Bruno Grimes,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",1.5,162.0,14.75,1.05,2025-12-02,2025-12-31,0,0,LOW
ABH0663,Alan Benjamin Holder,3 - Assembly,AssemblySupervisor,Delilah Iliana Wilkinson,7,16,"0,1,2,3,4",0.0,29.0,2.9,0.0,2025-12-02,2025-12-31,0,0,LOW
DBG0261,Devin Brett Guzman,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.7,0.0,2025-12-02,2025-12-31,0,0,LOW
RAR0725,Raphael Aristotle Ray,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",2.55,10.0,1.0,1.9,2025-12-02,2025-12-31,0,0,LOW
RJB0088,Roary Jane Barrett,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.45,0.0,2025-12-02,2025-12-31,0,0,LOW
RLG0856,Risa Lana Guthrie,2 - Sales,Salesman,Hashim Damon Dudley,6,17,"0,1,2,3,4",0.9,170.0,14.4,1.3,2025-12-02,2025-12-31,0,0,LOW
WXH0872,Wynne Xyla Hartman,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",2.6,162.0,14.2,1.8,2025-12-02,2025-12-31,0,0,LOW
YCE0983,Yardley Cairo Elliott,3 - Training,ManagementTrainer,Walter Kaseem Foley,7,17,"0,1,2,3,4",0.0,95.0,8.4,0.0,2025-12-02,2025-12-31,0,0,LOW
CLH0703,Colin Lawrence Holder,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
HDD0789,Hashim Damon Dudley,2 - Sales,Manager,Donovan Carlos Chapman,7,17,"0,1,2,3,4",0.0,143.0,13.95,0.0,2025-12-02,2025-12-31,0,0,LOW
KCS0173,Kenyon Chancellor Sharpe,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.9,153.0,13.8,0.65,2025-12-02,2025-12-31,0,0,LOW
PDW0259,Patricia Denise Wright,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,9.0,0.0,2025-12-02,2025-12-31,0,0,LOW
NSS0876,Natalie Sheila Santiago,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.55,0.0,2025-12-02,2025-12-31,0,0,LOW
ABC0253,Alec Boris Chase,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
WAS0254,William Aristotle Sampson,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
SDO0170,Samson Denton Oconnor,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,13.85,0.0,2025-12-02,2025-12-31,0,0,LOW
JJB0700,Julie Jaime Burns,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.9,0.0,2025-12-02,2025-12-31,0,0,LOW
CLF0852,Candice Lunea Fischer,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.85,0.0,2025-12-02,2025-12-31,0,0,LOW
AIP0982,Althea Ina Palmer,3 - Training,ManagementTrainer,Walter Kaseem Foley,7,17,"0,1,2,3,4",16.4,100.0,9.95,1.05,2025-12-02,2025-12-31,0,0,LOW
UFK0208,Ulric Ferdinand Knapp,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.55,0.0,2025-12-02,2025-12-31,0,0,LOW
ZJE0857,Zenaida Justine England,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4,5,6",0.0,162.0,14.772727272727272,0.0,2025-12-02,2025-12-31,0,0,LOW
LOF0311,Lionel Omar Fisher,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.85,0.0,2025-12-02,2025-12-31,0,0,LOW
LNS0989,Lamar Nissim Strickland,5 - Medical,NursePractitioner,Alec Mannix Mcneil,7,18,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
DPS0262,Delilah Pearl Schneider,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,6,16,"0,1,2,3,4",0.0,95.0,8.5,0.0,2025-12-02,2025-12-31,0,0,LOW
AJP0723,Ann Jolie Potts,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
RTO0313,Raymond Tate Osborne,2 - Sales,Salesman,Meredith Ainsley Wolf,6,15,"0,1,2,3,4",0.0,162.0,14.65,0.0,2025-12-02,2025-12-31,0,0,LOW
MKP0861,Macon Kyle Pope,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.35,0.0,2025-12-02,2025-12-31,0,0,LOW
CCM0855,Chanda Celeste Mosley,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.75,0.0,2025-12-02,2025-12-31,0,0,LOW
JCG0316,Josiah Chester Gray,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",6.9,162.0,14.6,1.9,2025-12-02,2025-12-31,0,0,LOW
IDO0176,Ira Dustin Oneill,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.55,0.0,2025-12-02,2025-12-31,0,0,LOW
RYB0718,Ruth Yael Burris,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
YJV0699,Yvette Jeanette Vang,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
XLB0710,Xanthus Louis Buck,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.9,0.0,2025-12-02,2025-12-31,0,0,LOW
KQC0708,Kevyn Quin Charles,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
DLH0029,Diana Leigh Hays,5 - Medical,NursePractitioner,Alec Mannix Mcneil,7,18,"0,1,2,3,4",0.0,95.0,8.75,0.0,2025-12-02,2025-12-31,0,0,LOW
CCW0031,Clinton Coby Wolfe,6 - Security,Manager,Fatima Ulla Mcclure,7,15,"0,1,2,3,4",0.0,143.0,13.75,0.0,2025-12-02,2025-12-31,0,0,LOW
FGW0853,Florence Gloria Whitney,2 - Sales,Salesman,Hashim Damon Dudley,6,16,"0,1,2,3,4,5",0.0,154.28571428571428,13.142857142857142,0.0,2025-12-02,2025-12-31,0,0,LOW
PEV0323,Plato Ethan Valdez,2 - Sales,Salesman,Meredith Ainsley Wolf,6,15,"0,1,2,3,4",0.0,162.0,15.15,0.0,2025-12-02,2025-12-31,0,0,LOW
JRG0207,Joseph Raja Gaines,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.85,0.0,2025-12-02,2025-12-31,0,0,LOW
AAL0706,April Alika Levy,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
SAP0867,Sawyer Arden Puckett,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,15.0,0.0,2025-12-02,2025-12-31,0,0,LOW
FQA0854,Fulton Quinn Avery,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,13.4,0.0,2025-12-02,2025-12-31,0,0,LOW
MCT0720,Macey Christen Turner,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
FWM0707,Fitzgerald Wayne Miranda,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
IBB0696,Isadora Buffy Brewer,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",1.8,10.0,0.85,1.85,2025-12-02,2025-12-31,0,0,LOW
MBR0724,Montana Basia Roberts,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
BAH0875,Brianna Aretha Hopper,2 - Sales,Salesman,Hashim Damon Dudley,5,17,"0,1,2,3,4",0.0,162.0,15.7,0.0,2025-12-02,2025-12-31,0,0,LOW
JOL0024,John Omar Lancaster,3 - Training,AdministrativeAssistant,Walter Kaseem Foley,7,17,"0,1,2,3,4",0.0,114.0,9.85,0.0,2025-12-02,2025-12-31,0,0,LOW
BMS0877,Brynn Madeline Sherman,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.9,0.0,2025-12-02,2025-12-31,0,0,LOW
JDB0169,Jonah Dakota Bird,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",22.55,162.0,13.35,7.85,2025-12-02,2025-12-31,0,0,LOW
WKF0012,Walter Kaseem Foley,3 - Training,Director,Halla Cathleen Simmons,7,17,"0,1,2,3,4",0.0,190.0,17.2,0.0,2025-12-02,2025-12-31,0,0,LOW
WDO0870,William Damian Oconnor,2 - Sales,Salesman,Hashim Damon Dudley,5,16,"0,1,2,3,4,5",0.0,161.9047619047619,12.714285714285714,0.0,2025-12-02,2025-12-31,0,0,LOW
LHL0309,Lacota Hilda Lindsey,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.75,0.0,2025-12-02,2025-12-31,0,0,LOW
OCS0865,Oren Clinton Sharpe,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",2.9,162.0,14.4,1.75,2025-12-02,2025-12-31,0,0,LOW
PDH0716,Phelan Dieter Hendricks,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",5.45,10.0,1.0,2.4,2025-12-02,2025-12-31,0,0,LOW
KKW0879,Keane Kennan Watts,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4,5",4.5,162.0,13.181818181818182,8.772727272727273,2025-12-02,2025-12-31,0,0,LOW
HPM0986,Hasad Paki Mcfadden,3 - Training,InstructionalCoordinator,Walter Kaseem Foley,7,17,"0,1,2,3,4",0.0,143.0,13.0,0.0,2025-12-02,2025-12-31,0,0,LOW
HKI0171,Halla Kendall Irwin,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.25,0.0,2025-12-02,2025-12-31,0,0,LOW
BER0314,Bianca Elizabeth Roach,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,13.65,0.0,2025-12-02,2025-12-31,0,0,LOW
MKG0711,Myra Kay Greer,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
CCR0863,Charde Cynthia Rasmussen,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.85,0.0,2025-12-02,2025-12-31,0,0,LOW
PLH0862,Prescott Laith Harding,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.55,0.0,2025-12-02,2025-12-31,0,0,LOW
JCW0858,Jeanette Cally Whitfield,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.95,0.0,2025-12-02,2025-12-31,0,0,LOW
EDB0714,Eden Deborah Ball,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",1.45,10.0,0.95,2.0,2025-12-02,2025-12-31,0,0,LOW
DMK0257,Desirae Mari Koch,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,6,16,"0,1,2,3,4",5.25,95.0,8.85,1.9,2025-12-02,2025-12-31,0,0,LOW
ASS0206,Ashely Sarah Shields,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.75,0.0,2025-12-02,2025-12-31,0,0,LOW
COM0321,Claire Olivia Martin,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.55,0.0,2025-12-02,2025-12-31,0,0,LOW
HMW0713,Heidi Mia Wilson,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
JMB0308,Jarrod Malik Burris,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.2,0.0,2025-12-02,2025-12-31,0,0,LOW
KBS0874,Kay Brynne Spears,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.55,0.0,2025-12-02,2025-12-31,0,0,LOW
MCS0035,Mallory Carol Spence,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.25,0.0,2025-12-02,2025-12-31,0,0,LOW
MIM0712,Mariko Ivana Mckee,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
CEB0210,Colin Evan Brown,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.65,0.0,2025-12-02,2025-12-31,0,0,LOW
PLH0715,Penelope Lysandra Hayes,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,0.9,0.0,2025-12-02,2025-12-31,0,0,LOW
ARL0034,August Ronan Lucas,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.9,0.0,2025-12-02,2025-12-31,0,0,LOW
MSZ0310,Molly Sacha Zimmerman,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.35,0.0,2025-12-02,2025-12-31,0,0,LOW
MCJ0324,Melodie Chantale Joyce,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.4,0.0,2025-12-02,2025-12-31,0,0,LOW
MAS0025,Melissa Ava Stuart,3 - Training,InstructionalCoordinator,Walter Kaseem Foley,7,17,"0,1,2,3,4",0.0,143.0,13.65,0.0,2025-12-02,2025-12-31,0,0,LOW
GRM0868,Gail Rhiannon Mcconnell,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.85,0.0,2025-12-02,2025-12-31,0,0,LOW
EMS0317,Eden Merrill Stokes,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,13.95,0.0,2025-12-02,2025-12-31,0,0,LOW
DIC0988,Dolan Igor Cortez,5 - Medical,NursePractitioner,Alec Mannix Mcneil,7,18,"0,1,2,3,4",0.0,95.0,8.8,0.0,2025-12-02,2025-12-31,0,0,LOW
CJH0702,Calvin Jarrod Hood,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
AMR0318,Axel Malik Rosa,2 - Sales,Salesman,Meredith Ainsley Wolf,6,15,"0,1,2,3,4",0.15,162.0,14.8,0.5,2025-12-02,2025-12-31,0,0,LOW
THR0873,Teagan Hedy Romero,2 - Sales,Salesman,Hashim Damon Dudley,6,17,"0,1,2,3,4",26.0,170.0,14.65,8.05,2025-12-02,2025-12-31,0,0,LOW
SBN0866,Salvador Byron Norton,2 - Sales,Salesman,Hashim Damon Dudley,6,17,"0,1,2,3,4",18.75,162.0,14.35,1.05,2025-12-02,2025-12-31,0,0,LOW
HAM0985,Hillary Ainsley Mccormick,3 - Training,TechnicalTrainer,Walter Kaseem Foley,7,17,"0,1,2,3,4",0.0,95.0,8.85,0.0,2025-12-02,2025-12-31,0,0,LOW
CPG0322,Connor Phelan Guerra,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",1.65,153.0,14.85,0.3,2025-12-02,2025-12-31,0,0,LOW
CKP0721,Colt Kendall Perez,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
LOM0086,Lane Oleg Mclaughlin,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",4.1,95.0,8.9,2.4,2025-12-02,2025-12-31,0,0,LOW
AKW0167,Arsenio Kato Wilder,2 - Sales,AdministrativeAssistant,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,114.0,10.3,0.0,2025-12-02,2025-12-31,0,0,LOW
AJH0175,Aurora Jael Hopkins,2 - Sales,Salesman,Meredith Ainsley Wolf,6,15,"0,1,2,3,4,5",0.3809523809523809,145.71428571428572,13.333333333333334,0.3809523809523809,2025-12-02,2025-12-31,0,0,LOW
BDV0168,Blair Deborah Vaughn,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",0.0,162.0,14.65,0.0,2025-12-02,2025-12-31,0,0,LOW
BTL0722,Blair Todd Long,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
IJW0851,Isadora Jael Waters,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.0,0.0,2025-12-02,2025-12-31,0,0,LOW
XBN0229,Xandra Briar Nielsen,1 - Research,Scientist,Jackson Linus Wilkerson,7,18,"0,1,2,3,4",0.0,95.0,8.9,0.0,2025-12-02,2025-12-31,0,0,LOW
ZDW0859,Zeph Dakota Wilkerson,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,153.0,14.7,0.0,2025-12-02,2025-12-31,0,0,LOW
ZSK0258,Zachery Samson Kerr,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.55,0.0,2025-12-02,2025-12-31,0,0,LOW
DTT0076,Dylan Tiger Terry,3 - Engineering,ChiefEngineer,Declan Lester Moss,7,16,"0,1,2,3,4",0.0,190.0,17.9,0.0,2025-12-02,2025-12-31,0,0,LOW
GHL0460,Geoffrey Harlan Lara,3 - Assembly,ProductionLineWorker,Armando Albert Walter,7,17,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
GDF0704,Galena Deborah Francis,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.0,10.0,1.0,0.0,2025-12-02,2025-12-31,0,0,LOW
FLM0213,Fitzgerald Len Merrill,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,13.5,0.0,2025-12-02,2025-12-31,0,0,LOW
VAA0087,Vincent Avram Aguirre,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,7,16,"0,1,2,3,4",0.0,95.0,8.8,0.0,2025-12-02,2025-12-31,0,0,LOW
CQH0701,Caldwell Quamar Head,3 - Assembly,ProductionLineWorker,Alan Benjamin Holder,7,16,"0,1,2,3,4",0.7,10.0,0.9,0.25,2025-12-02,2025-12-31,0,0,LOW
HJB0742,Harlan Jason Benjamin,2 - Sales,Salesman,Lysandra Chastity Brennan,7,16,"0,1,2,3,4",0.0,170.0,14.8,0.0,2025-12-02,2025-12-31,0,0,LOW
TQS0212,Tasha Quail Sanchez,6 - Security,SecurityGuard,Clinton Coby Wolfe,7,15,"0,1,2,3,4",0.0,143.0,12.6,0.0,2025-12-02,2025-12-31,0,0,LOW
MAH0864,Malik Adrian Hebert,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.45,0.0,2025-12-02,2025-12-31,0,0,LOW
RUM0880,Roary Ursa Massey,2 - Sales,Salesman,Hashim Damon Dudley,6,17,"0,1,2,3,4",5.4,162.0,14.45,2.15,2025-12-02,2025-12-31,0,0,LOW
RSC0089,Robert Samuel Chen,3 - Engineering,ElectricalEngineer,Dylan Tiger Terry,6,16,"0,1,2,3,4,5",3.142857142857143,90.0,8.857142857142858,7.714285714285714,2025-12-02,2025-12-31,0,0,LOW
MBJ0312,Meghan Brianna Jensen,2 - Sales,Salesman,Meredith Ainsley Wolf,7,15,"0,1,2,3,4",2.5,162.0,14.5,2.75,2025-12-02,2025-12-31,0,0,LOW
ASL0378,Axel Seth Lewis,1 - Research,Scientist,Kim Dara Sullivan,7,15,"0,1,2,3,4",0.0,95.0,8.7,0.0,2025-12-02,2025-12-31,0,0,LOW
LFS0071,Lamar Francis Scott,2 - SoftwareManagement,SoftwareEngineer,Vance Ira Alston,7,17,"0,1,2,3,4",0.0,95.0,8.85,0.0,2025-12-02,2025-12-31,0,0,LOW
KJS0618,Kay Janna Snider,2 - Sales,Salesman,Winter Veda Burks,7,16,"0,1,2,3,4",0.0,162.0,14.75,0.0,2025-12-02,2025-12-31,0,0,LOW
JAD0609,Jana Amanda Dorsey,2 - Sales,Salesman,Winter Veda Burks,7,16,"0,1,2,3,4",0.0,162.0,14.7,0.0,2025-12-02,2025-12-31,0,0,LOW
SVS0871,Sylvia Velma Sweet,2 - Sales,Salesman,Hashim Damon Dudley,7,17,"0,1,2,3,4",0.0,162.0,14.3,0.0,2025-12-02,2025-12-31,0,0,LOW
IKR0401,Ivor Kenneth Rollins,2 - SoftwareManagement,SoftwareEngineer,Jocelyn Bree Mccray,7,18,"0,1,2,3,4",1.95,95.0,8.2,1.65,2025-12-02,2025-12-31,0,0,LOW
KJW0416,Katell Jasmine Wiggins,3 - Engineering,SystemsEngineer,Hadassah Riley Baker,7,17,"0,1,2,3,4",0.0,95.0,8.95,0.0,2025-12-02,2025-12-31,0,0,LOW
VIA0063,Vance Ira Alston,2 - SoftwareManagement,Manager,Todd Vance Spears,7,17,"0,1,2,3,4",24.8,143.0,13.9,8.1,2025-12-02,2025-12-31,0,0,LOW
UCS0227,Uriel Charles Solomon,1 - Research,Mathematician,Jackson Linus Wilkerson,7,18,"0,1,2,3,4",0.0,95.0,8.65,0.0,2025-12-02,2025-12-31,0,0,LOW
RCC0617,Rogan Chandler Coffey,2 - Sales,Salesman,Winter Veda Burks,7,17,"0,1,2,3,4",0.0,162.0,14.7,0.0,2025-12-02,2025-12-31,0,0,LOW
QPM0727,Quincy Preston Moses,2 - Sales,Salesman,Lysandra Chastity Brennan,7,16,"0,1,2,3,4",0.0,162.0,14.35,0.0,2025-12-02,2025-12-31,0,0,LOW
MHG0244,Matthew Harper Glass,3 - Engineering,MechanicalEngineer,Harper Price Harris,7,16,"0,1,2,3,4",0.0,95.0,8.6,0.0,2025-12-02,2025-12-31,0,0,LOW
MES0407,Minerva Emerald Solomon,3 - Engineering,SystemsEngineer,Hadassah Riley Baker,7,17,"0,1,2,3,4",0.0,95.0,8.25,0.0,2025-12-02,2025-12-31,0,0,LOW
MDM0976,Myles Donovan Macias,1 - Personnel,HumanResourceSpecialist,Bethany Xerxes Johnson,7,17,"0,1,2,3,4",0.0,114.0,10.7,0.0,2025-12-02,2025-12-31,0,0,LOW
MBG0438,Melvin Brody Garza,3 - Engineering,TestEngineer,Cameron Noel Elliott,7,16,"0,1,2,3,4",0.0,95.0,8.2,0.0,2025-12-02,2025-12-31,0,0,LOW
JRH0455,JRH0455,,,,7,17,"0,1,2,3,4",0.0,10.0,0.85,0.0,2025-12-02,2025-12-31,0,0,LOW
HIW0536,Honorato Ivan Wall,1 - Research,LabManager,Summer Leilani Boyer,7,18,"0,1,2,3,4",0.0,135.85,12.65,0.0,2025-12-02,2025-12-31,0,0,LOW
FTM0406,Finn Tucker Medina,3 - Engineering,SystemsEngineer,Hadassah Riley Baker,7,17,"0,1,2,3,4",0.0,95.0,8.45,0.0,2025-12-02,2025-12-31,0,0,LOW
CRP0456,Cade Rajah Patterson,3 - Assembly,ProductionLineWorker,Armando Albert Walter,7,17,"0,1,2,3,4",0.0,10.0,0.95,0.0,2025-12-02,2025-12-31,0,0,LOW
BEH0615,Barclay Eaton Hensley,2 - Sales,Salesman,Winter Veda Burks,7,16,"0,1,2,3,4",0.9,162.0,14.6,1.2,2025-12-02,2025-12-31,0,0,LOW
AAS0442,AAS0442,,,,7,16,"0,1,2,3,4",0.0,29.0,2.85,0.0,2025-12-02,2025-12-31,0,0,LOW
JAM0382,Jena Audrey Malone,1 - Research,Scientist,Kim Dara Sullivan,7,15,"0,1,2,3,4",0.0,95.0,8.8,0.0,2025-12-02,2025-12-31,0,0,LOW
RDT0424,Rosalyn Daphne Tillman,3 - Engineering,SystemsEngineer,Hadassah Riley Baker,7,17,"0,1,2,3,4",1.7,95.0,9.0,1.25,2025-12-02,2025-12-31,0,0,LOW
HKR0628,Halee Keiko Rhodes,2 - Sales,Salesman,Winter Veda Burks,7,16,"0,1,2,3,4",0.0,162.0,14.55,0.0,2025-12-02,2025-12-31,0,0,LOW
KMW0545,Keely Mollie Weiss,1 - Research,Physicist,Honorato Ivan Wall,7,17,"0,1,2,3,4",0.7,90.0,8.2,0.25,2025-12-02,2025-12-31,0,0,LOW
KQS0415,Kane Quinlan Stevenson,3 - Engineering,SystemsEngineer,Hadassah Riley Baker,7,17,"0,1,2,3,4",0.0,95.0,9.0,0.0,2025-12-02,2025-12-31,0,0,LOW
RAH0440,Rashad August Hatfield,3 - Engineering,ElectricalEngineer,Cameron Noel Elliott,7,16,"0,1,2,3,4",0.0,95.0,8.85,0.0,2025-12-02,2025-12-31,0,0,LOW
RGH0728,Raymond Gray Hyde,2 - Sales,Salesman,Lysandra Chastity Brennan,7,16,"0,1,2,3,4",0.0,162.0,14.85,0.0,2025-12-02,2025-12-31,0,0,LOW
